rowType,group,label,bestOf,playerName,opponentName,expectedWinRate,frameWinChance,actualWinRate,playerFrames,opponentFrames,favouriteSide,favouriteWon,underdogWon,decidingFrame,whitewash,comebackWin,upset,technicalGap,mentalGap,physicalGap,confidenceGap,fatigueGap,pressureGap,safetyGap,breakBuildingGap,tacticalGap,playerStrength,opponentStrength,momentumSwings,playerConfidenceSwing,opponentConfidenceSwing,playerFatigueChange,opponentFatigueChange,pressureEvents,deciderPressureEvents,framesWonFromBehind,framesLostFromWinningPosition,closeFramesWon,closeFramesLost,topReason
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,24.04,42.07,0.00,6,10,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,50.00,72.00,3,30.00,33.00,75.03,56.76,104,0,6,6,6,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,8,10,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,2,34.00,29.00,79.41,70.84,119,0,8,8,8,4,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,4,10,Opponent,true,false,false,false,false,false,-22.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,2,38.00,35.00,70.95,53.24,130,0,3,6,3,6,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,24.04,42.07,100.00,10,8,Opponent,false,true,false,false,true,true,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,74.00,1,35.00,28.00,78.17,67.32,126,0,10,7,10,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,2,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,33.00,30.00,48.96,44.22,117,0,2,6,2,5,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,100.00,10,7,Opponent,false,true,false,false,true,true,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-24.00,52.00,73.00,2,44.00,41.00,72.87,62.70,120,0,9,3,7,2,Opponent held nerve better on a close set of colours.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,8,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,29.00,38.00,70.95,60.50,139,0,7,5,7,4,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,4,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,29.00,34.00,63.78,52.36,120,0,4,7,4,6,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,4,10,Opponent,true,false,false,false,true,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,51.00,72.00,2,34.00,29.00,58.99,52.80,82,0,3,3,3,1,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,6,10,Opponent,true,false,false,false,true,false,-21.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,1,33.00,30.00,72.77,58.08,109,0,6,5,6,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,5,10,Opponent,true,false,false,false,true,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,1,30.00,33.00,76.03,60.06,174,0,5,7,5,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,5,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,2,29.00,34.00,61.83,58.52,169,0,5,6,5,3,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,8,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,1,33.00,30.00,73.85,66.22,94,0,8,6,8,2,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,3,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,51.00,72.00,0,29.00,34.00,66.19,53.02,166,0,3,8,3,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,24.04,42.07,0.00,3,10,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,74.00,0,32.00,31.00,52.18,45.32,105,0,2,5,3,2,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,4,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,30.00,33.00,63.79,53.68,134,0,4,9,4,5,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,8,10,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,37.00,32.00,85.00,67.98,207,0,7,6,7,2,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,24.04,42.07,0.00,6,10,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,73.00,0,33.00,30.00,68.92,58.74,140,0,6,6,6,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,3,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,0,30.00,33.00,49.62,44.00,88,0,3,5,3,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,19,Youth Prospect,Top 64 Pro,25.22,42.49,0.00,5,10,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,53.00,74.00,0,29.00,34.00,66.97,57.64,185,0,4,6,4,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,73.00,0,31.00,32.00,74.57,66.00,219,0,4,8,4,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,12,13,Opponent,true,false,true,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,73.00,3,35.00,28.00,83.00,79.00,216,0,12,6,12,2,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,10,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,28.00,35.00,84.00,80.00,253,0,10,5,10,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,7,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,74.00,4,36.00,37.00,85.89,75.24,160,0,7,11,7,7,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,11,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,32.00,31.00,88.00,84.00,203,0,11,8,11,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,27.00,36.00,80.44,70.62,173,0,6,7,6,5,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,5,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,2,33.00,30.00,87.00,65.56,196,0,4,8,4,5,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,9,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,73.00,3,31.00,32.00,84.00,80.00,183,0,9,10,9,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,32.00,31.00,69.78,61.82,145,0,3,7,4,5,Opponent held nerve better on a close set of colours.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,2,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,0,27.00,36.00,60.34,56.98,195,0,2,9,2,5,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,4,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,73.00,0,34.00,29.00,82.09,66.22,231,0,3,7,3,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,53.00,74.00,0,35.00,28.00,76.06,69.96,191,0,6,8,6,5,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,10,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,6,32.00,31.00,84.00,80.00,143,0,10,7,10,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,31.00,32.00,83.00,73.26,211,0,8,10,7,7,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,0,13,Opponent,true,false,false,true,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,32.00,31.00,56.06,46.42,134,0,0,9,0,6,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,9,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,28.00,37.00,84.00,80.00,209,0,9,10,9,7,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,51.00,72.00,0,32.00,31.00,82.90,73.70,237,0,6,8,6,6,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-14.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,50.00,72.00,1,36.00,41.00,84.00,66.88,166,0,5,8,5,5,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,12,13,Opponent,true,false,true,false,true,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,73.00,2,33.00,30.00,88.00,84.00,203,13,12,4,11,3,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,true,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,53.00,74.00,3,30.00,33.00,80.42,73.48,151,0,6,9,6,7,Player created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,5,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,29.00,34.00,75.80,67.32,215,0,5,5,5,4,Opponent took the frame with a heavy break that the other side could not answer.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,9,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,50.00,72.00,0,30.00,33.00,83.00,79.00,241,0,9,9,9,5,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,33.00,30.00,85.00,79.42,203,0,7,8,7,8,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,9,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,2,31.00,32.00,87.00,83.00,192,0,8,9,8,7,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,4,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,74.00,0,28.00,35.00,71.56,61.82,211,0,4,6,4,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,true,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,2,32.00,31.00,86.00,76.12,190,0,6,7,5,3,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,3,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,53.00,74.00,0,33.00,30.00,69.57,59.18,179,0,3,8,3,4,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,73.00,2,31.00,32.00,81.23,68.42,189,0,6,10,6,6,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,7,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,74.00,0,32.00,31.00,87.71,71.06,189,0,7,9,7,6,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,53.00,74.00,1,50.00,43.00,86.00,76.34,181,0,7,8,7,8,Player created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,0,32.00,31.00,83.94,73.04,150,0,7,7,6,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,5,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,73.00,2,33.00,30.00,76.05,66.88,164,0,5,8,4,2,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,3,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,73.00,0,34.00,29.00,64.22,57.64,162,0,3,8,3,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,2,28.00,35.00,86.89,80.08,189,0,7,9,6,5,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,6,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,50.00,72.00,1,33.00,30.00,84.00,71.06,174,0,6,5,6,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,39.00,42.00,88.00,80.96,222,0,8,8,7,6,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,3,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,0,31.00,32.00,78.15,61.16,213,0,2,8,3,5,Player held nerve better on a close set of colours.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,2,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,51.00,72.00,0,31.00,32.00,68.47,57.86,199,0,2,9,2,7,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,1,34.00,29.00,83.73,70.84,188,0,7,9,7,4,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,10,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,2,30.00,33.00,84.00,80.00,149,0,10,7,10,7,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,50.00,71.00,0,27.00,36.00,78.96,63.14,185,0,4,9,4,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,73.00,0,33.00,30.00,73.85,61.16,200,0,4,8,4,4,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,5,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-24.00,52.00,73.00,0,35.00,28.00,86.37,69.08,188,0,5,9,4,7,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,2,30.00,33.00,80.33,71.06,137,0,6,9,5,5,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,3,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,36.00,31.00,73.38,55.22,187,0,2,10,2,8,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,31.00,32.00,83.00,71.06,245,0,6,8,6,8,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-14.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,51.00,72.00,2,33.00,30.00,86.00,71.72,190,0,6,10,6,6,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,24.04,43.05,0.00,8,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,52.00,74.00,2,29.00,34.00,88.00,81.84,228,0,7,8,8,9,Opponent held nerve better on a close set of colours.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,53.00,74.00,0,40.00,41.00,88.00,78.10,192,0,7,10,7,7,Opponent stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,27.00,36.00,72.19,59.84,146,0,3,4,4,5,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,3,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,31.00,32.00,71.84,60.94,226,0,3,7,3,4,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,31.00,32.00,86.00,74.36,231,0,6,7,6,2,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,8,13,Opponent,true,false,false,false,false,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-24.00,51.00,72.00,1,32.00,33.00,78.19,76.56,198,0,8,5,8,3,Player stole a close frame after trailing and handled the late pressure better.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,7,13,Opponent,true,false,false,false,true,false,-22.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-24.00,51.00,72.00,2,32.00,31.00,80.54,74.58,177,0,7,7,7,5,Opponent created the better scoring chances across the frame.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,4,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-22.00,-27.00,-16.00,-23.00,52.00,73.00,0,37.00,38.00,64.08,62.26,192,0,4,7,4,3,Opponent took over after player made a fatigue or pressure error.
match,youth-top64,Youth Prospect vs Top 64,25,Youth Prospect,Top 64 Pro,25.22,43.42,0.00,6,13,Opponent,true,false,false,false,false,false,-21.00,-22.00,-13.00,-11.00,-4.00,-21.00,-27.00,-16.00,-23.00,51.00,72.00,0,28.00,35.00,85.00,71.50,216,0,5,6,6,2,Player stole a close frame after trailing and handled the late pressure better.
